"date_id","river","year","month","day","value"
"2002_09_10","tisza",2002,9,10,88
"2002_10_10","tisza",2002,10,10,135
"2002_11_10","tisza",2002,11,10,376
"2002_12_10","tisza",2002,12,10,170
"2002_01_11","tisza",2002,1,11,203
"2002_02_11","tisza",2002,2,11,458
"2002_03_11","tisza",2002,3,11,505
"2002_04_11","tisza",2002,4,11,203
"2002_05_11","tisza",2002,5,11,191
"2002_06_11","tisza",2002,6,11,151
"2002_07_11","tisza",2002,7,11,104
"2002_08_11","tisza",2002,8,11,145
"2002_09_11","tisza",2002,9,11,83
"2002_10_11","tisza",2002,10,11,133
"2002_11_11","tisza",2002,11,11,355
"2002_12_11","tisza",2002,12,11,160
"2002_01_12","tisza",2002,1,12,201
"2002_02_12","tisza",2002,2,12,440
"2002_03_12","tisza",2002,3,12,506
"2002_04_12","tisza",2002,4,12,201
"2002_05_12","tisza",2002,5,12,181
"2002_06_12","tisza",2002,6,12,155
"2002_07_12","tisza",2002,7,12,102
"2002_08_12","tisza",2002,8,12,164
"2002_09_12","tisza",2002,9,12,89
"2002_10_12","tisza",2002,10,12,128
"2002_11_12","tisza",2002,11,12,332
"2002_12_12","tisza",2002,12,12,145
"2002_01_13","tisza",2002,1,13,197
"2002_02_13","tisza",2002,2,13,430
"2002_03_13","tisza",2002,3,13,515
"2002_04_13","tisza",2002,4,13,193
"2002_05_13","tisza",2002,5,13,180
"2002_06_13","tisza",2002,6,13,171
"2002_07_13","tisza",2002,7,13,99
"2002_08_13","tisza",2002,8,13,161
"2002_09_13","tisza",2002,9,13,91
"2002_10_13","tisza",2002,10,13,126
"2002_11_13","tisza",2002,11,13,306
"2002_12_13","tisza",2002,12,13,134
"2002_01_14","tisza",2002,1,14,197
"2002_02_14","tisza",2002,2,14,437
"2002_03_14","tisza",2002,3,14,515
"2002_04_14","tisza",2002,4,14,181
"2002_05_14","tisza",2002,5,14,177
"2002_06_14","tisza",2002,6,14,189
"2002_07_14","tisza",2002,7,14,98
"2002_08_14","tisza",2002,8,14,152
"2002_09_14","tisza",2002,9,14,94
"2002_10_14","tisza",2002,10,14,132
"2002_11_14","tisza",2002,11,14,289
"2002_12_14","tisza",2002,12,14,125
"2002_01_15","tisza",2002,1,15,193
"2002_02_15","tisza",2002,2,15,448
"2002_03_15","tisza",2002,3,15,514
"2002_04_15","tisza",2002,4,15,174
"2002_05_15","tisza",2002,5,15,171
"2002_06_15","tisza",2002,6,15,195
"2002_07_15","tisza",2002,7,15,100
"2002_08_15","tisza",2002,8,15,180
"2002_09_15","tisza",2002,9,15,94
"2002_10_15","tisza",2002,10,15,137
"2002_11_15","tisza",2002,11,15,277
"2002_12_15","tisza",2002,12,15,115
"2002_01_16","tisza",2002,1,16,184
"2002_02_16","tisza",2002,2,16,462
"2002_03_16","tisza",2002,3,16,508
"2002_04_16","tisza",2002,4,16,180
"2002_05_16","tisza",2002,5,16,164
"2002_06_16","tisza",2002,6,16,202
"2002_07_16","tisza",2002,7,16,98
"2002_08_16","tisza",2002,8,16,210
"2002_09_16","tisza",2002,9,16,95
"2002_10_16","tisza",2002,10,16,151
"2002_11_16","tisza",2002,11,16,269
"2002_12_16","tisza",2002,12,16,100
"2002_01_17","tisza",2002,1,17,176
"2002_02_17","tisza",2002,2,17,476
"2002_03_17","tisza",2002,3,17,506
"2002_04_17","tisza",2002,4,17,180
"2002_05_17","tisza",2002,5,17,168
"2002_06_17","tisza",2002,6,17,198
"2002_07_17","tisza",2002,7,17,102
"2002_08_17","tisza",2002,8,17,260
"2002_09_17","tisza",2002,9,17,94
"2002_10_17","tisza",2002,10,17,181
"2002_11_17","tisza",2002,11,17,282
"2002_12_17","tisza",2002,12,17,92
"2002_01_18","tisza",2002,1,18,172
"2002_02_18","tisza",2002,2,18,502
"2002_03_18","tisza",2002,3,18,498
"2002_04_18","tisza",2002,4,18,182
"2002_05_18","tisza",2002,5,18,171
"2002_06_18","tisza",2002,6,18,184
"2002_07_18","tisza",2002,7,18,102
"2002_08_18","tisza",2002,8,18,295
"2002_09_18","tisza",2002,9,18,97
"2002_10_18","tisza",2002,10,18,202
"2002_11_18","tisza",2002,11,18,303
"2002_12_18","tisza",2002,12,18,97
"2002_01_19","tisza",2002,1,19,169
"2002_02_19","tisza",2002,2,19,513
"2002_03_19","tisza",2002,3,19,492
"2002_04_19","tisza",2002,4,19,205
"2002_05_19","tisza",2002,5,19,165
"2002_06_19","tisza",2002,6,19,167
"2002_07_19","tisza",2002,7,19,107
"2002_08_19","tisza",2002,8,19,304
"2002_09_19","tisza",2002,9,19,98
"2002_10_19","tisza",2002,10,19,199
"2002_11_19","tisza",2002,11,19,316
"2002_12_19","tisza",2002,12,19,100
"2002_01_20","tisza",2002,1,20,166
"2002_02_20","tisza",2002,2,20,506
"2002_03_20","tisza",2002,3,20,475
"2002_04_20","tisza",2002,4,20,213
"2002_05_20","tisza",2002,5,20,164
"2002_06_20","tisza",2002,6,20,154
"2002_07_20","tisza",2002,7,20,112
"2002_08_20","tisza",2002,8,20,291
"2002_09_20","tisza",2002,9,20,102
"2002_10_20","tisza",2002,10,20,190
"2002_11_20","tisza",2002,11,20,321
"2002_12_20","tisza",2002,12,20,104
"2002_01_21","tisza",2002,1,21,163
"2002_02_21","tisza",2002,2,21,499
"2002_03_21","tisza",2002,3,21,461
"2002_04_21","tisza",2002,4,21,221
"2002_05_21","tisza",2002,5,21,164
"2002_06_21","tisza",2002,6,21,141
"2002_07_21","tisza",2002,7,21,120
"2002_08_21","tisza",2002,8,21,262
"2002_09_21","tisza",2002,9,21,107
"2002_10_21","tisza",2002,10,21,179
"2002_11_21","tisza",2002,11,21,331
"2002_12_21","tisza",2002,12,21,107
"2002_01_22","tisza",2002,1,22,156
"2002_02_22","tisza",2002,2,22,494
"2002_03_22","tisza",2002,3,22,437
"2002_04_22","tisza",2002,4,22,227
"2002_05_22","tisza",2002,5,22,162
"2002_06_22","tisza",2002,6,22,134
"2002_07_22","tisza",2002,7,22,127
"2002_08_22","tisza",2002,8,22,246
"2002_09_22","tisza",2002,9,22,115
"2002_10_22","tisza",2002,10,22,185
"2002_11_22","tisza",2002,11,22,338
"2002_12_22","tisza",2002,12,22,105
"2002_01_23","tisza",2002,1,23,153
"2002_02_23","tisza",2002,2,23,492
"2002_03_23","tisza",2002,3,23,412
"2002_04_23","tisza",2002,4,23,235
"2002_05_23","tisza",2002,5,23,157
"2002_06_23","tisza",2002,6,23,127
"2002_07_23","tisza",2002,7,23,125
"2002_08_23","tisza",2002,8,23,229
"2002_09_23","tisza",2002,9,23,116
"2002_10_23","tisza",2002,10,23,203
"2002_11_23","tisza",2002,11,23,336
"2002_12_23","tisza",2002,12,23,107
"2002_01_24","tisza",2002,1,24,154
"2002_02_24","tisza",2002,2,24,491
"2002_03_24","tisza",2002,3,24,396
"2002_04_24","tisza",2002,4,24,235
"2002_05_24","tisza",2002,5,24,152
"2002_06_24","tisza",2002,6,24,121
"2002_07_24","tisza",2002,7,24,135
"2002_08_24","tisza",2002,8,24,213
"2002_09_24","tisza",2002,9,24,109
"2002_10_24","tisza",2002,10,24,211
"2002_11_24","tisza",2002,11,24,328
"2002_12_24","tisza",2002,12,24,101
"2002_01_25","tisza",2002,1,25,159
"2002_02_25","tisza",2002,2,25,491
"2002_03_25","tisza",2002,3,25,398
"2002_04_25","tisza",2002,4,25,236
"2002_05_25","tisza",2002,5,25,142
"2002_06_25","tisza",2002,6,25,117
"2002_07_25","tisza",2002,7,25,139
"2002_08_25","tisza",2002,8,25,197
"2002_09_25","tisza",2002,9,25,101
"2002_10_25","tisza",2002,10,25,206
"2002_11_25","tisza",2002,11,25,314
"2002_12_25","tisza",2002,12,25,93
"2002_01_26","tisza",2002,1,26,173
"2002_02_26","tisza",2002,2,26,493
"2002_03_26","tisza",2002,3,26,398
"2002_04_26","tisza",2002,4,26,243
"2002_05_26","tisza",2002,5,26,139
"2002_06_26","tisza",2002,6,26,113
"2002_07_26","tisza",2002,7,26,127
"2002_08_26","tisza",2002,8,26,178
"2002_09_26","tisza",2002,9,26,114
"2002_10_26","tisza",2002,10,26,197
"2002_11_26","tisza",2002,11,26,292
"2002_12_26","tisza",2002,12,26,76
"2002_01_27","tisza",2002,1,27,201
"2002_02_27","tisza",2002,2,27,493
"2002_03_27","tisza",2002,3,27,371
"2002_04_27","tisza",2002,4,27,241
"2002_05_27","tisza",2002,5,27,139
"2002_06_27","tisza",2002,6,27,106
"2002_07_27","tisza",2002,7,27,121
"2002_08_27","tisza",2002,8,27,157
"2002_09_27","tisza",2002,9,27,137
"2002_10_27","tisza",2002,10,27,216
"2002_11_27","tisza",2002,11,27,272
"2002_12_27","tisza",2002,12,27,76
"2002_01_28","tisza",2002,1,28,248
"2002_02_28","tisza",2002,2,28,493
"2002_03_28","tisza",2002,3,28,343
"2002_04_28","tisza",2002,4,28,235
"2002_05_28","tisza",2002,5,28,139
"2002_06_28","tisza",2002,6,28,108
"2002_07_28","tisza",2002,7,28,129
"2002_08_28","tisza",2002,8,28,138
"2002_09_28","tisza",2002,9,28,191
"2002_10_28","tisza",2002,10,28,258
"2002_11_28","tisza",2002,11,28,256
"2002_12_28","tisza",2002,12,28,74
"2002_01_29","tisza",2002,1,29,274
"2002_03_29","tisza",2002,3,29,322
"2002_04_29","tisza",2002,4,29,229
"2002_05_29","tisza",2002,5,29,137
"2002_06_29","tisza",2002,6,29,103
"2002_07_29","tisza",2002,7,29,123
"2002_08_29","tisza",2002,8,29,124
"2002_09_29","tisza",2002,9,29,231
"2002_10_29","tisza",2002,10,29,296
"2002_11_29","tisza",2002,11,29,240
"2002_12_29","tisza",2002,12,29,75
"2002_01_30","tisza",2002,1,30,295
"2002_03_30","tisza",2002,3,30,293
"2002_04_30","tisza",2002,4,30,226
"2002_05_30","tisza",2002,5,30,135
"2002_06_30","tisza",2002,6,30,98
"2002_07_30","tisza",2002,7,30,119
"2002_08_30","tisza",2002,8,30,120
"2002_09_30","tisza",2002,9,30,266
"2002_10_30","tisza",2002,10,30,320
"2002_11_30","tisza",2002,11,30,217
"2002_12_30","tisza",2002,12,30,81
"2002_01_31","tisza",2002,1,31,333
"2002_03_31","tisza",2002,3,31,266
"2002_05_31","tisza",2002,5,31,152
"2002_07_31","tisza",2002,7,31,114
"2002_08_31","tisza",2002,8,31,113
"2002_10_31","tisza",2002,10,31,328
"2002_12_31","tisza",2002,12,31,81
"2003_01_01","tisza",2003,1,1,78
"2003_02_01","tisza",2003,2,1,241
"2003_03_01","tisza",2003,3,1,92
"2003_04_01","tisza",2003,4,1,288
"2003_05_01","tisza",2003,5,1,269
"2003_06_01","tisza",2003,6,1,142
"2003_07_01","tisza",2003,7,1,109
"2003_08_01","tisza",2003,8,1,124
"2003_09_01","tisza",2003,9,1,93
"2003_10_01","tisza",2003,10,1,91
"2003_11_01","tisza",2003,11,1,175
"2003_12_01","tisza",2003,12,1,130
"2003_01_02","tisza",2003,1,2,111
"2003_02_02","tisza",2003,2,2,227
"2003_03_02","tisza",2003,3,2,84
"2003_04_02","tisza",2003,4,2,311
"2003_05_02","tisza",2003,5,2,297
"2003_06_02","tisza",2003,6,2,140
"2003_07_02","tisza",2003,7,2,106
"2003_08_02","tisza",2003,8,2,123
"2003_09_02","tisza",2003,9,2,94
"2003_10_02","tisza",2003,10,2,96
"2003_11_02","tisza",2003,11,2,167
"2003_12_02","tisza",2003,12,2,126
"2003_01_03","tisza",2003,1,3,167
"2003_02_03","tisza",2003,2,3,216
"2003_03_03","tisza",2003,3,3,78
"2003_04_03","tisza",2003,4,3,334
"2003_05_03","tisza",2003,5,3,327
"2003_06_03","tisza",2003,6,3,146
"2003_07_03","tisza",2003,7,3,107
"2003_08_03","tisza",2003,8,3,122
"2003_09_03","tisza",2003,9,3,93
"2003_10_03","tisza",2003,10,3,102
"2003_11_03","tisza",2003,11,3,173
"2003_12_03","tisza",2003,12,3,124
"2003_01_04","tisza",2003,1,4,244
"2003_02_04","tisza",2003,2,4,204
"2003_03_04","tisza",2003,3,4,95
"2003_04_04","tisza",2003,4,4,355
"2003_05_04","tisza",2003,5,4,346
"2003_06_04","tisza",2003,6,4,136
"2003_07_04","tisza",2003,7,4,106
"2003_08_04","tisza",2003,8,4,125
"2003_09_04","tisza",2003,9,4,93
"2003_10_04","tisza",2003,10,4,100
"2003_11_04","tisza",2003,11,4,200
"2003_12_04","tisza",2003,12,4,121
"2003_01_05","tisza",2003,1,5,323
"2003_02_05","tisza",2003,2,5,187
"2003_03_05","tisza",2003,3,5,104
"2003_04_05","tisza",2003,4,5,370
"2003_05_05","tisza",2003,5,5,335
"2003_06_05","tisza",2003,6,5,133
"2003_07_05","tisza",2003,7,5,109
"2003_08_05","tisza",2003,8,5,127
"2003_09_05","tisza",2003,9,5,94
"2003_10_05","tisza",2003,10,5,100
"2003_11_05","tisza",2003,11,5,221
"2003_12_05","tisza",2003,12,5,118
"2003_01_06","tisza",2003,1,6,387
"2003_02_06","tisza",2003,2,6,146
"2003_03_06","tisza",2003,3,6,119
"2003_04_06","tisza",2003,4,6,369
"2003_05_06","tisza",2003,5,6,325
"2003_06_06","tisza",2003,6,6,128
"2003_07_06","tisza",2003,7,6,108
"2003_08_06","tisza",2003,8,6,126
"2003_09_06","tisza",2003,9,6,93
"2003_10_06","tisza",2003,10,6,101
"2003_11_06","tisza",2003,11,6,240
"2003_12_06","tisza",2003,12,6,120
"2003_01_07","tisza",2003,1,7,414
"2003_02_07","tisza",2003,2,7,104
"2003_03_07","tisza",2003,3,7,151
"2003_04_07","tisza",2003,4,7,351
"2003_05_07","tisza",2003,5,7,285
"2003_06_07","tisza",2003,6,7,125
"2003_07_07","tisza",2003,7,7,106
"2003_08_07","tisza",2003,8,7,121
"2003_09_07","tisza",2003,9,7,92
"2003_10_07","tisza",2003,10,7,105
"2003_11_07","tisza",2003,11,7,245
"2003_12_07","tisza",2003,12,7,114
"2003_01_08","tisza",2003,1,8,439
"2003_02_08","tisza",2003,2,8,119
"2003_03_08","tisza",2003,3,8,175
"2003_04_08","tisza",2003,4,8,324
"2003_05_08","tisza",2003,5,8,285
"2003_06_08","tisza",2003,6,8,124
"2003_07_08","tisza",2003,7,8,104
"2003_08_08","tisza",2003,8,8,115
"2003_09_08","tisza",2003,9,8,92
"2003_10_08","tisza",2003,10,8,108
"2003_11_08","tisza",2003,11,8,246
"2003_12_08","tisza",2003,12,8,112
"2003_01_09","tisza",2003,1,9,447
"2003_02_09","tisza",2003,2,9,147
"2003_03_09","tisza",2003,3,9,198
"2003_04_09","tisza",2003,4,9,300
"2003_05_09","tisza",2003,5,9,292
"2003_06_09","tisza",2003,6,9,121
"2003_07_09","tisza",2003,7,9,104
"2003_08_09","tisza",2003,8,9,109
"2003_09_09","tisza",2003,9,9,93
"2003_10_09","tisza",2003,10,9,121
"2003_11_09","tisza",2003,11,9,244
"2003_12_09","tisza",2003,12,9,108
"2003_01_10","tisza",2003,1,10,440
"2003_02_10","tisza",2003,2,10,178
"2003_03_10","tisza",2003,3,10,214
"2003_04_10","tisza",2003,4,10,285
"2003_05_10","tisza",2003,5,10,268
"2003_06_10","tisza",2003,6,10,119
"2003_07_10","tisza",2003,7,10,94
"2003_08_10","tisza",2003,8,10,105
"2003_09_10","tisza",2003,9,10,94
"2003_10_10","tisza",2003,10,10,131
"2003_11_10","tisza",2003,11,10,237
"2003_12_10","tisza",2003,12,10,105
"2003_01_11","tisza",2003,1,11,421
"2003_02_11","tisza",2003,2,11,210
"2003_03_11","tisza",2003,3,11,221
"2003_04_11","tisza",2003,4,11,269
"2003_05_11","tisza",2003,5,11,245
"2003_06_11","tisza",2003,6,11,117
"2003_07_11","tisza",2003,7,11,91
"2003_08_11","tisza",2003,8,11,100
"2003_09_11","tisza",2003,9,11,95
"2003_10_11","tisza",2003,10,11,146
"2003_11_11","tisza",2003,11,11,224
"2003_12_11","tisza",2003,12,11,102
"2003_01_12","tisza",2003,1,12,375
"2003_02_12","tisza",2003,2,12,219
"2003_03_12","tisza",2003,3,12,227
"2003_04_12","tisza",2003,4,12,237
"2003_05_12","tisza",2003,5,12,228
"2003_06_12","tisza",2003,6,12,120
"2003_07_12","tisza",2003,7,12,93
"2003_08_12","tisza",2003,8,12,99
"2003_09_12","tisza",2003,9,12,94
"2003_10_12","tisza",2003,10,12,157
"2003_11_12","tisza",2003,11,12,213
"2003_12_12","tisza",2003,12,12,99
"2003_01_13","tisza",2003,1,13,335
"2003_02_13","tisza",2003,2,13,206
"2003_03_13","tisza",2003,3,13,239
"2003_04_13","tisza",2003,4,13,220
"2003_05_13","tisza",2003,5,13,213
"2003_06_13","tisza",2003,6,13,123
"2003_07_13","tisza",2003,7,13,92
"2003_08_13","tisza",2003,8,13,97
"2003_09_13","tisza",2003,9,13,96
"2003_10_13","tisza",2003,10,13,160
"2003_11_13","tisza",2003,11,13,198
"2003_12_13","tisza",2003,12,13,95
"2003_01_14","tisza",2003,1,14,325
"2003_02_14","tisza",2003,2,14,191
"2003_03_14","tisza",2003,3,14,262
"2003_04_14","tisza",2003,4,14,223
"2003_05_14","tisza",2003,5,14,208
"2003_06_14","tisza",2003,6,14,122
"2003_07_14","tisza",2003,7,14,95
"2003_08_14","tisza",2003,8,14,95
"2003_09_14","tisza",2003,9,14,97
"2003_10_14","tisza",2003,10,14,154
"2003_11_14","tisza",2003,11,14,182
"2003_12_14","tisza",2003,12,14,95
"2003_01_15","tisza",2003,1,15,325
"2003_02_15","tisza",2003,2,15,183
"2003_03_15","tisza",2003,3,15,288
"2003_04_15","tisza",2003,4,15,225
"2003_05_15","tisza",2003,5,15,203
"2003_06_15","tisza",2003,6,15,127
"2003_07_15","tisza",2003,7,15,97
"2003_08_15","tisza",2003,8,15,92
"2003_09_15","tisza",2003,9,15,102
"2003_10_15","tisza",2003,10,15,145
"2003_11_15","tisza",2003,11,15,170
"2003_12_15","tisza",2003,12,15,93
"2003_01_16","tisza",2003,1,16,329
"2003_02_16","tisza",2003,2,16,181
"2003_03_16","tisza",2003,3,16,328
"2003_04_16","tisza",2003,4,16,239
"2003_05_16","tisza",2003,5,16,197
"2003_06_16","tisza",2003,6,16,118
"2003_07_16","tisza",2003,7,16,97
"2003_08_16","tisza",2003,8,16,95
"2003_09_16","tisza",2003,9,16,107
"2003_10_16","tisza",2003,10,16,137
"2003_11_16","tisza",2003,11,16,157
"2003_12_16","tisza",2003,12,16,92
"2003_01_17","tisza",2003,1,17,328
"2003_02_17","tisza",2003,2,17,169
"2003_03_17","tisza",2003,3,17,375
"2003_04_17","tisza",2003,4,17,269
"2003_05_17","tisza",2003,5,17,196
"2003_06_17","tisza",2003,6,17,115
"2003_07_17","tisza",2003,7,17,99
"2003_08_17","tisza",2003,8,17,94
"2003_09_17","tisza",2003,9,17,93
"2003_10_17","tisza",2003,10,17,126
"2003_11_17","tisza",2003,11,17,145
"2003_12_17","tisza",2003,12,17,93
"2003_01_18","tisza",2003,1,18,315
"2003_02_18","tisza",2003,2,18,155
"2003_03_18","tisza",2003,3,18,409
"2003_04_18","tisza",2003,4,18,285
"2003_05_18","tisza",2003,5,18,185
"2003_06_18","tisza",2003,6,18,113
"2003_07_18","tisza",2003,7,18,99
"2003_08_18","tisza",2003,8,18,91
"2003_09_18","tisza",2003,9,18,86
"2003_10_18","tisza",2003,10,18,124
"2003_11_18","tisza",2003,11,18,135
"2003_12_18","tisza",2003,12,18,101
"2003_01_19","tisza",2003,1,19,304
"2003_02_19","tisza",2003,2,19,153
"2003_03_19","tisza",2003,3,19,415
"2003_04_19","tisza",2003,4,19,313
"2003_05_19","tisza",2003,5,19,177
"2003_06_19","tisza",2003,6,19,108
"2003_07_19","tisza",2003,7,19,106
"2003_08_19","tisza",2003,8,19,93
"2003_09_19","tisza",2003,9,19,84
"2003_10_19","tisza",2003,10,19,120
"2003_11_19","tisza",2003,11,19,130
"2003_12_19","tisza",2003,12,19,105
"2003_01_20","tisza",2003,1,20,296
"2003_02_20","tisza",2003,2,20,151
"2003_03_20","tisza",2003,3,20,413
"2003_04_20","tisza",2003,4,20,323
"2003_05_20","tisza",2003,5,20,176
"2003_06_20","tisza",2003,6,20,109
"2003_07_20","tisza",2003,7,20,113
"2003_08_20","tisza",2003,8,20,92
"2003_09_20","tisza",2003,9,20,83
"2003_10_20","tisza",2003,10,20,110
"2003_11_20","tisza",2003,11,20,126
"2003_12_20","tisza",2003,12,20,111
"2003_01_21","tisza",2003,1,21,289
"2003_02_21","tisza",2003,2,21,151
"2003_03_21","tisza",2003,3,21,403
"2003_04_21","tisza",2003,4,21,316
"2003_05_21","tisza",2003,5,21,180
"2003_06_21","tisza",2003,6,21,108
"2003_07_21","tisza",2003,7,21,113
"2003_08_21","tisza",2003,8,21,92
"2003_09_21","tisza",2003,9,21,81
"2003_10_21","tisza",2003,10,21,107
"2003_11_21","tisza",2003,11,21,128
"2003_12_21","tisza",2003,12,21,110
"2003_01_22","tisza",2003,1,22,282
"2003_02_22","tisza",2003,2,22,149
"2003_03_22","tisza",2003,3,22,397
"2003_04_22","tisza",2003,4,22,302
"2003_05_22","tisza",2003,5,22,178
"2003_06_22","tisza",2003,6,22,111
"2003_07_22","tisza",2003,7,22,109
"2003_08_22","tisza",2003,8,22,92
"2003_09_22","tisza",2003,9,22,80
"2003_10_22","tisza",2003,10,22,101
"2003_11_22","tisza",2003,11,22,142
"2003_12_22","tisza",2003,12,22,110
"2003_01_23","tisza",2003,1,23,271
"2003_02_23","tisza",2003,2,23,139
"2003_03_23","tisza",2003,3,23,393
"2003_04_23","tisza",2003,4,23,288
"2003_05_23","tisza",2003,5,23,178
"2003_06_23","tisza",2003,6,23,109
"2003_07_23","tisza",2003,7,23,104
"2003_08_23","tisza",2003,8,23,92
"2003_09_23","tisza",2003,9,23,82
"2003_10_23","tisza",2003,10,23,100
"2003_11_23","tisza",2003,11,23,157
"2003_12_23","tisza",2003,12,23,97
"2003_01_24","tisza",2003,1,24,259
"2003_02_24","tisza",2003,2,24,131
"2003_03_24","tisza",2003,3,24,381
"2003_04_24","tisza",2003,4,24,267
"2003_05_24","tisza",2003,5,24,173
"2003_06_24","tisza",2003,6,24,103
"2003_07_24","tisza",2003,7,24,106
"2003_08_24","tisza",2003,8,24,92
"2003_09_24","tisza",2003,9,24,79
"2003_10_24","tisza",2003,10,24,117
"2003_11_24","tisza",2003,11,24,169
"2003_12_24","tisza",2003,12,24,92
"2003_01_25","tisza",2003,1,25,253
"2003_02_25","tisza",2003,2,25,119
"2003_03_25","tisza",2003,3,25,366
"2003_04_25","tisza",2003,4,25,252
"2003_05_25","tisza",2003,5,25,166
"2003_06_25","tisza",2003,6,25,109
"2003_07_25","tisza",2003,7,25,108
"2003_08_25","tisza",2003,8,25,94
"2003_09_25","tisza",2003,9,25,80
"2003_10_25","tisza",2003,10,25,142
"2003_11_25","tisza",2003,11,25,171
"2003_12_25","tisza",2003,12,25,102
