"date_id","river","year","month","day","value"
"2014_09_24","tisza",2014,9,24,109
"2014_09_25","tisza",2014,9,25,110
"2014_09_26","tisza",2014,9,26,117
"2014_09_27","tisza",2014,9,27,119
"2014_09_28","tisza",2014,9,28,121
"2014_09_29","tisza",2014,9,29,119
"2014_09_30","tisza",2014,9,30,118
"2014_10_01","tisza",2014,10,1,113
"2014_10_02","tisza",2014,10,2,106
"2014_10_03","tisza",2014,10,3,106
"2014_10_04","tisza",2014,10,4,106
"2014_10_05","tisza",2014,10,5,104
"2014_10_06","tisza",2014,10,6,105
"2014_10_07","tisza",2014,10,7,116
"2014_10_08","tisza",2014,10,8,125
"2014_10_09","tisza",2014,10,9,128
"2014_10_10","tisza",2014,10,10,124
"2014_10_11","tisza",2014,10,11,121
"2014_10_12","tisza",2014,10,12,118
"2014_10_13","tisza",2014,10,13,110
"2014_10_14","tisza",2014,10,14,108
"2014_10_15","tisza",2014,10,15,110
"2014_10_16","tisza",2014,10,16,112
"2014_10_17","tisza",2014,10,17,109
"2014_10_18","tisza",2014,10,18,110
"2014_10_19","tisza",2014,10,19,109
"2014_10_20","tisza",2014,10,20,120
"2014_10_21","tisza",2014,10,21,133
"2014_10_22","tisza",2014,10,22,159
"2014_10_23","tisza",2014,10,23,184
"2014_10_24","tisza",2014,10,24,194
"2014_10_25","tisza",2014,10,25,199
"2014_10_26","tisza",2014,10,26,234
"2014_10_27","tisza",2014,10,27,259
"2014_10_28","tisza",2014,10,28,267
"2014_10_29","tisza",2014,10,29,268
"2014_10_30","tisza",2014,10,30,252
"2014_10_31","tisza",2014,10,31,232
"2014_11_01","tisza",2014,11,1,215
"2014_11_02","tisza",2014,11,2,196
"2014_11_03","tisza",2014,11,3,182
"2014_11_04","tisza",2014,11,4,175
"2014_11_05","tisza",2014,11,5,168
"2014_11_06","tisza",2014,11,6,164
"2014_11_07","tisza",2014,11,7,160
"2014_11_08","tisza",2014,11,8,153
"2014_11_09","tisza",2014,11,9,149
"2014_11_10","tisza",2014,11,10,143
"2014_11_11","tisza",2014,11,11,140
"2014_11_12","tisza",2014,11,12,139
"2014_11_13","tisza",2014,11,13,134
"2014_11_14","tisza",2014,11,14,130
"2014_11_15","tisza",2014,11,15,130
"2014_11_16","tisza",2014,11,16,129
"2014_11_17","tisza",2014,11,17,125
"2014_11_18","tisza",2014,11,18,121
"2014_11_19","tisza",2014,11,19,119
"2014_11_20","tisza",2014,11,20,115
"2014_11_21","tisza",2014,11,21,114
"2014_11_22","tisza",2014,11,22,117
"2014_11_23","tisza",2014,11,23,117
"2014_11_24","tisza",2014,11,24,117
"2014_11_25","tisza",2014,11,25,112
"2014_11_26","tisza",2014,11,26,108
"2014_11_27","tisza",2014,11,27,110
"2014_11_28","tisza",2014,11,28,108
"2014_11_29","tisza",2014,11,29,106
"2014_11_30","tisza",2014,11,30,107
"2014_12_01","tisza",2014,12,1,109
"2014_12_02","tisza",2014,12,2,117
"2014_12_03","tisza",2014,12,3,125
"2014_12_04","tisza",2014,12,4,134
"2014_12_05","tisza",2014,12,5,145
"2014_12_06","tisza",2014,12,6,148
"2014_12_07","tisza",2014,12,7,145
"2014_12_08","tisza",2014,12,8,139
"2014_12_09","tisza",2014,12,9,136
"2014_12_10","tisza",2014,12,10,135
"2014_12_11","tisza",2014,12,11,145
"2014_12_12","tisza",2014,12,12,152
"2014_12_13","tisza",2014,12,13,163
"2014_12_14","tisza",2014,12,14,169
"2014_12_15","tisza",2014,12,15,175
"2014_12_16","tisza",2014,12,16,176
"2014_12_17","tisza",2014,12,17,168
"2014_12_18","tisza",2014,12,18,161
"2014_12_19","tisza",2014,12,19,159
"2014_12_20","tisza",2014,12,20,159
"2014_12_21","tisza",2014,12,21,157
"2014_12_22","tisza",2014,12,22,159
"2014_12_23","tisza",2014,12,23,166
"2014_12_24","tisza",2014,12,24,180
"2014_12_25","tisza",2014,12,25,192
"2014_12_26","tisza",2014,12,26,194
"2014_12_27","tisza",2014,12,27,198
"2014_12_28","tisza",2014,12,28,205
"2014_12_29","tisza",2014,12,29,202
"2014_12_30","tisza",2014,12,30,204
"2014_12_31","tisza",2014,12,31,199
"2015_01_01","tisza",2015,1,1,189
"2015_01_02","tisza",2015,1,2,175
"2015_01_03","tisza",2015,1,3,159
"2015_01_04","tisza",2015,1,4,144
"2015_01_05","tisza",2015,1,5,129
"2015_01_06","tisza",2015,1,6,124
"2015_01_07","tisza",2015,1,7,123
"2015_01_08","tisza",2015,1,8,120
"2015_01_09","tisza",2015,1,9,117
"2015_01_10","tisza",2015,1,10,119
"2015_01_11","tisza",2015,1,11,120
"2015_01_12","tisza",2015,1,12,120
"2015_01_13","tisza",2015,1,13,124
"2015_01_14","tisza",2015,1,14,158
"2015_01_15","tisza",2015,1,15,177
"2015_01_16","tisza",2015,1,16,188
"2015_01_17","tisza",2015,1,17,200
"2015_01_18","tisza",2015,1,18,203
"2015_01_19","tisza",2015,1,19,204
"2015_01_20","tisza",2015,1,20,194
"2015_01_21","tisza",2015,1,21,188
"2015_01_22","tisza",2015,1,22,199
"2015_01_23","tisza",2015,1,23,229
"2015_01_24","tisza",2015,1,24,279
"2015_01_25","tisza",2015,1,25,321
"2015_01_26","tisza",2015,1,26,345
"2015_01_27","tisza",2015,1,27,364
"2015_01_28","tisza",2015,1,28,373
"2015_01_29","tisza",2015,1,29,374
"2015_01_30","tisza",2015,1,30,367
"2015_01_31","tisza",2015,1,31,353
"2015_02_01","tisza",2015,2,1,327
"2015_02_02","tisza",2015,2,2,312
"2015_02_03","tisza",2015,2,3,308
"2015_02_04","tisza",2015,2,4,311
"2015_02_05","tisza",2015,2,5,315
"2015_02_06","tisza",2015,2,6,306
"2015_02_07","tisza",2015,2,7,302
"2015_02_08","tisza",2015,2,8,292
"2015_02_09","tisza",2015,2,9,277
"2015_02_10","tisza",2015,2,10,262
"2015_02_11","tisza",2015,2,11,247
"2015_02_12","tisza",2015,2,12,231
"2015_02_13","tisza",2015,2,13,215
"2015_02_14","tisza",2015,2,14,202
"2015_02_15","tisza",2015,2,15,193
"2015_02_16","tisza",2015,2,16,181
"2015_02_17","tisza",2015,2,17,170
"2015_02_18","tisza",2015,2,18,162
"2015_02_19","tisza",2015,2,19,163
"2015_02_20","tisza",2015,2,20,160
"2015_02_21","tisza",2015,2,21,154
"2015_02_22","tisza",2015,2,22,148
"2015_02_23","tisza",2015,2,23,148
"2015_02_24","tisza",2015,2,24,148
"2015_02_25","tisza",2015,2,25,146
"2015_02_26","tisza",2015,2,26,149
"2015_02_27","tisza",2015,2,27,158
"2015_02_28","tisza",2015,2,28,174
"2015_03_01","tisza",2015,3,1,197
"2015_03_02","tisza",2015,3,2,219
"2015_03_03","tisza",2015,3,3,232
