"date_id","river","year","month","day","value"
"2016_05_26","duna",2016,5,26,256
"2016_05_27","duna",2016,5,27,261
"2016_05_28","duna",2016,5,28,246
"2016_05_29","duna",2016,5,29,224
"2016_05_30","duna",2016,5,30,241
"2016_05_31","duna",2016,5,31,279
"2016_06_01","duna",2016,6,1,297
"2016_06_02","duna",2016,6,2,351
"2016_06_03","duna",2016,6,3,403
"2016_06_04","duna",2016,6,4,384
"2016_06_05","duna",2016,6,5,353
"2016_06_06","duna",2016,6,6,313
"2016_06_07","duna",2016,6,7,331
"2016_06_08","duna",2016,6,8,326
"2016_06_09","duna",2016,6,9,312
"2016_06_10","duna",2016,6,10,298
"2016_06_11","duna",2016,6,11,324
"2016_06_12","duna",2016,6,12,347
"2016_06_13","duna",2016,6,13,318
"2016_06_14","duna",2016,6,14,314
"2016_06_15","duna",2016,6,15,309
"2016_06_16","duna",2016,6,16,315
"2016_06_17","duna",2016,6,17,345
"2016_06_18","duna",2016,6,18,337
"2016_06_19","duna",2016,6,19,347
"2016_06_20","duna",2016,6,20,359
"2016_06_21","duna",2016,6,21,370
"2016_06_22","duna",2016,6,22,396
"2016_06_23","duna",2016,6,23,383
"2016_06_24","duna",2016,6,24,323
"2016_06_25","duna",2016,6,25,297
"2016_06_26","duna",2016,6,26,284
"2016_06_27","duna",2016,6,27,295
"2016_06_28","duna",2016,6,28,330
"2016_06_29","duna",2016,6,29,363
"2016_06_30","duna",2016,6,30,314
"2016_07_01","duna",2016,7,1,282
"2016_07_02","duna",2016,7,2,269
"2016_07_03","duna",2016,7,3,253
"2016_07_04","duna",2016,7,4,259
"2016_07_05","duna",2016,7,5,303
"2016_07_06","duna",2016,7,6,275
"2016_07_07","duna",2016,7,7,231
"2016_07_08","duna",2016,7,8,209
"2016_07_09","duna",2016,7,9,205
"2016_07_10","duna",2016,7,10,186
"2016_07_11","duna",2016,7,11,176
"2016_07_12","duna",2016,7,12,167
"2016_07_13","duna",2016,7,13,176
"2016_07_14","duna",2016,7,14,274
"2016_07_15","duna",2016,7,15,381
"2016_07_16","duna",2016,7,16,433
"2016_07_17","duna",2016,7,17,439
"2016_07_18","duna",2016,7,18,393
"2016_07_19","duna",2016,7,19,334
"2016_07_20","duna",2016,7,20,309
"2016_07_21","duna",2016,7,21,286
"2016_07_22","duna",2016,7,22,266
"2016_07_23","duna",2016,7,23,237
"2016_07_24","duna",2016,7,24,214
"2016_07_25","duna",2016,7,25,235
"2016_07_26","duna",2016,7,26,237
"2016_07_27","duna",2016,7,27,222
"2016_07_28","duna",2016,7,28,259
"2016_07_29","duna",2016,7,29,280
"2016_07_30","duna",2016,7,30,300
"2016_07_31","duna",2016,7,31,262
"2016_08_01","duna",2016,8,1,237
"2016_08_02","duna",2016,8,2,226
"2016_08_03","duna",2016,8,3,237
"2016_08_04","duna",2016,8,4,233
"2016_08_05","duna",2016,8,5,217
"2016_08_06","duna",2016,8,6,194
"2016_08_07","duna",2016,8,7,268
"2016_08_08","duna",2016,8,8,327
"2016_08_09","duna",2016,8,9,312
"2016_08_10","duna",2016,8,10,291
"2016_08_11","duna",2016,8,11,285
"2016_08_12","duna",2016,8,12,363
"2016_08_13","duna",2016,8,13,348
"2016_08_14","duna",2016,8,14,306
"2016_08_15","duna",2016,8,15,272
"2016_08_16","duna",2016,8,16,248
"2016_08_17","duna",2016,8,17,223
"2016_08_18","duna",2016,8,18,213
"2016_08_19","duna",2016,8,19,208
"2016_08_20","duna",2016,8,20,205
"2016_08_21","duna",2016,8,21,181
"2016_08_22","duna",2016,8,22,175
"2016_08_23","duna",2016,8,23,210
"2016_08_24","duna",2016,8,24,198
"2016_08_25","duna",2016,8,25,190
"2016_08_26","duna",2016,8,26,175
"2016_08_27","duna",2016,8,27,158
"2016_08_28","duna",2016,8,28,146
"2016_08_29","duna",2016,8,29,130
"2016_08_30","duna",2016,8,30,121
"2016_08_31","duna",2016,8,31,126
"2016_09_01","duna",2016,9,1,152
"2016_09_02","duna",2016,9,2,137
"2016_09_03","duna",2016,9,3,128
"2016_09_04","duna",2016,9,4,123
"2016_09_05","duna",2016,9,5,106
"2016_09_06","duna",2016,9,6,100
"2016_09_07","duna",2016,9,7,126
"2016_09_08","duna",2016,9,8,234
"2016_09_09","duna",2016,9,9,211
"2016_09_10","duna",2016,9,10,173
"2016_09_11","duna",2016,9,11,150
"2016_09_12","duna",2016,9,12,170
"2016_09_13","duna",2016,9,13,139
"2016_09_14","duna",2016,9,14,130
"2016_09_15","duna",2016,9,15,74
"2016_09_16","duna",2016,9,16,63
"2016_09_17","duna",2016,9,17,68
"2016_09_18","duna",2016,9,18,78
"2016_09_19","duna",2016,9,19,114
"2016_09_20","duna",2016,9,20,181
"2016_09_21","duna",2016,9,21,200
"2016_09_22","duna",2016,9,22,237
"2016_09_23","duna",2016,9,23,223
"2016_09_24","duna",2016,9,24,184
"2016_09_25","duna",2016,9,25,157
"2016_09_26","duna",2016,9,26,132
"2016_09_27","duna",2016,9,27,112
"2016_09_28","duna",2016,9,28,92
"2016_09_29","duna",2016,9,29,91
"2016_09_30","duna",2016,9,30,97
"2016_10_01","duna",2016,10,1,94
"2016_10_02","duna",2016,10,2,78
"2016_10_03","duna",2016,10,3,72
"2016_10_04","duna",2016,10,4,67
"2016_10_05","duna",2016,10,5,84
"2016_10_06","duna",2016,10,6,146
"2016_10_07","duna",2016,10,7,155
"2016_10_08","duna",2016,10,8,138
"2016_10_09","duna",2016,10,9,142
"2016_10_10","duna",2016,10,10,128
"2016_10_11","duna",2016,10,11,108
"2016_10_12","duna",2016,10,12,96
"2016_10_13","duna",2016,10,13,92
"2016_10_14","duna",2016,10,14,103
"2016_10_15","duna",2016,10,15,109
"2016_10_16","duna",2016,10,16,94
"2016_10_17","duna",2016,10,17,97
"2016_10_18","duna",2016,10,18,89
"2016_10_19","duna",2016,10,19,85
"2016_10_20","duna",2016,10,20,92
"2016_10_21","duna",2016,10,21,116
"2016_10_22","duna",2016,10,22,165
"2016_10_23","duna",2016,10,23,167
"2016_10_24","duna",2016,10,24,152
"2016_10_25","duna",2016,10,25,124
"2016_10_26","duna",2016,10,26,111
"2016_10_27","duna",2016,10,27,115
"2016_10_28","duna",2016,10,28,137
"2016_10_29","duna",2016,10,29,130
"2016_10_30","duna",2016,10,30,112
"2016_10_31","duna",2016,10,31,101
"2016_11_01","duna",2016,11,1,86
"2016_11_02","duna",2016,11,2,85
"2016_11_03","duna",2016,11,3,77
"2016_11_04","duna",2016,11,4,72
"2016_11_05","duna",2016,11,5,78
"2016_11_06","duna",2016,11,6,81
"2016_11_07","duna",2016,11,7,84
"2016_11_08","duna",2016,11,8,118
"2016_11_09","duna",2016,11,9,149
"2016_11_10","duna",2016,11,10,149
"2016_11_11","duna",2016,11,11,136
"2016_11_12","duna",2016,11,12,123
"2016_11_13","duna",2016,11,13,137
"2016_11_14","duna",2016,11,14,149
"2016_11_15","duna",2016,11,15,157
"2016_11_16","duna",2016,11,16,134
"2016_11_17","duna",2016,11,17,125
"2016_11_18","duna",2016,11,18,166
"2016_11_19","duna",2016,11,19,215
"2016_11_20","duna",2016,11,20,213
"2016_11_21","duna",2016,11,21,195
"2016_11_22","duna",2016,11,22,202
"2016_11_23","duna",2016,11,23,210
"2016_11_24","duna",2016,11,24,189
"2016_11_25","duna",2016,11,25,168
"2016_11_26","duna",2016,11,26,154
"2016_11_27","duna",2016,11,27,139
"2016_11_28","duna",2016,11,28,125
"2016_11_29","duna",2016,11,29,116
"2016_11_30","duna",2016,11,30,107
"2016_12_01","duna",2016,12,1,114
"2016_12_02","duna",2016,12,2,107
"2016_12_03","duna",2016,12,3,107
"2016_12_04","duna",2016,12,4,101
"2016_12_05","duna",2016,12,5,91
"2016_12_06","duna",2016,12,6,88
"2016_12_07","duna",2016,12,7,87
"2016_12_08","duna",2016,12,8,91
"2016_12_09","duna",2016,12,9,87
"2016_12_10","duna",2016,12,10,80
"2016_12_11","duna",2016,12,11,65
"2016_12_12","duna",2016,12,12,64
"2016_12_13","duna",2016,12,13,65
"2016_12_14","duna",2016,12,14,89
"2016_12_15","duna",2016,12,15,108
"2016_12_16","duna",2016,12,16,105
"2016_12_17","duna",2016,12,17,97
"2016_12_18","duna",2016,12,18,92
"2016_12_19","duna",2016,12,19,79
"2016_12_20","duna",2016,12,20,68
"2016_12_21","duna",2016,12,21,70
"2016_12_22","duna",2016,12,22,68
"2016_12_23","duna",2016,12,23,77
"2016_12_24","duna",2016,12,24,74
"2016_12_25","duna",2016,12,25,57
"2016_12_26","duna",2016,12,26,55
"2016_12_27","duna",2016,12,27,56
"2016_12_28","duna",2016,12,28,73
"2016_12_29","duna",2016,12,29,96
"2016_12_30","duna",2016,12,30,102
"2016_12_31","duna",2016,12,31,100
"2017_01_01","duna",2017,1,1,80
"2017_01_02","duna",2017,1,2,63
"2017_01_03","duna",2017,1,3,55
"2017_01_04","duna",2017,1,4,45
"2017_01_05","duna",2017,1,5,46
"2017_01_06","duna",2017,1,6,51
"2017_01_07","duna",2017,1,7,49
"2017_01_08","duna",2017,1,8,42
"2017_01_09","duna",2017,1,9,28
"2017_01_10","duna",2017,1,10,25
"2017_01_11","duna",2017,1,11,44
"2017_01_12","duna",2017,1,12,47
"2017_01_13","duna",2017,1,13,46
"2017_01_14","duna",2017,1,14,51
"2017_01_15","duna",2017,1,15,64
"2017_01_16","duna",2017,1,16,71
"2017_01_17","duna",2017,1,17,69
"2017_01_18","duna",2017,1,18,62
"2017_01_19","duna",2017,1,19,60
"2017_01_20","duna",2017,1,20,58
"2017_01_21","duna",2017,1,21,53
"2017_01_22","duna",2017,1,22,39
"2017_01_23","duna",2017,1,23,31
"2017_01_24","duna",2017,1,24,27
"2017_01_25","duna",2017,1,25,31
"2017_01_26","duna",2017,1,26,34
"2017_01_27","duna",2017,1,27,37
"2017_01_28","duna",2017,1,28,38
"2017_01_29","duna",2017,1,29,44
"2017_01_30","duna",2017,1,30,28
"2017_01_31","duna",2017,1,31,36
"2017_02_01","duna",2017,2,1,52
"2017_02_02","duna",2017,2,2,48
"2017_02_03","duna",2017,2,3,81
"2017_02_04","duna",2017,2,4,105
"2017_02_05","duna",2017,2,5,105
"2017_02_06","duna",2017,2,6,111
"2017_02_07","duna",2017,2,7,124
"2017_02_08","duna",2017,2,8,124
"2017_02_09","duna",2017,2,9,122
"2017_02_10","duna",2017,2,10,110
"2017_02_11","duna",2017,2,11,100
"2017_02_12","duna",2017,2,12,88
"2017_02_13","duna",2017,2,13,74
"2017_02_14","duna",2017,2,14,64
"2017_02_15","duna",2017,2,15,52
"2017_02_16","duna",2017,2,16,50
"2017_02_17","duna",2017,2,17,66
"2017_02_18","duna",2017,2,18,64
"2017_02_19","duna",2017,2,19,67
"2017_02_20","duna",2017,2,20,81
"2017_02_21","duna",2017,2,21,102
"2017_02_22","duna",2017,2,22,114
"2017_02_23","duna",2017,2,23,263
"2017_02_24","duna",2017,2,24,339
"2017_02_25","duna",2017,2,25,333
"2017_02_26","duna",2017,2,26,317
"2017_02_27","duna",2017,2,27,266
"2017_02_28","duna",2017,2,28,226
"2017_03_01","duna",2017,3,1,199
"2017_03_02","duna",2017,3,2,184
"2017_03_03","duna",2017,3,3,187
"2017_03_04","duna",2017,3,4,213
"2017_03_05","duna",2017,3,5,201
"2017_03_06","duna",2017,3,6,179
"2017_03_07","duna",2017,3,7,189
"2017_03_08","duna",2017,3,8,184
"2017_03_09","duna",2017,3,9,178
"2017_03_10","duna",2017,3,10,177
"2017_03_11","duna",2017,3,11,264
"2017_03_12","duna",2017,3,12,299
"2017_03_13","duna",2017,3,13,275
"2017_03_14","duna",2017,3,14,248
"2017_03_15","duna",2017,3,15,215
"2017_03_16","duna",2017,3,16,198
"2017_03_17","duna",2017,3,17,183
"2017_03_18","duna",2017,3,18,170
"2017_03_19","duna",2017,3,19,171
"2017_03_20","duna",2017,3,20,261
"2017_03_21","duna",2017,3,21,382
"2017_03_22","duna",2017,3,22,359
"2017_03_23","duna",2017,3,23,341
"2017_03_24","duna",2017,3,24,291
"2017_03_25","duna",2017,3,25,271
"2017_03_26","duna",2017,3,26,248
"2017_03_27","duna",2017,3,27,220
"2017_03_28","duna",2017,3,28,211
"2017_03_29","duna",2017,3,29,198
"2017_03_30","duna",2017,3,30,192
"2017_03_31","duna",2017,3,31,184
"2017_04_01","duna",2017,4,1,168
"2017_04_02","duna",2017,4,2,162
"2017_04_03","duna",2017,4,3,160
"2017_04_04","duna",2017,4,4,170
"2017_04_05","duna",2017,4,5,160
"2017_04_06","duna",2017,4,6,175
"2017_04_07","duna",2017,4,7,172
"2017_04_08","duna",2017,4,8,176
"2017_04_09","duna",2017,4,9,158
"2017_04_10","duna",2017,4,10,149
"2017_04_11","duna",2017,4,11,138
"2017_04_12","duna",2017,4,12,137
"2017_04_13","duna",2017,4,13,148
"2017_04_14","duna",2017,4,14,140
"2017_04_15","duna",2017,4,15,134
"2017_04_16","duna",2017,4,16,122
"2017_04_17","duna",2017,4,17,99
"2017_04_18","duna",2017,4,18,98
"2017_04_19","duna",2017,4,19,126
"2017_04_20","duna",2017,4,20,163
"2017_04_21","duna",2017,4,21,173
"2017_04_22","duna",2017,4,22,161
"2017_04_23","duna",2017,4,23,146
"2017_04_24","duna",2017,4,24,145
"2017_04_25","duna",2017,4,25,167
"2017_04_26","duna",2017,4,26,157
"2017_04_27","duna",2017,4,27,181
"2017_04_28","duna",2017,4,28,212
"2017_04_29","duna",2017,4,29,259
"2017_04_30","duna",2017,4,30,338
"2017_05_01","duna",2017,5,1,356
"2017_05_02","duna",2017,5,2,340
"2017_05_03","duna",2017,5,3,308
"2017_05_04","duna",2017,5,4,291
"2017_05_05","duna",2017,5,5,301
"2017_05_06","duna",2017,5,6,306
"2017_05_07","duna",2017,5,7,306
"2017_05_08","duna",2017,5,8,278
"2017_05_09","duna",2017,5,9,273
"2017_05_10","duna",2017,5,10,350
"2017_05_11","duna",2017,5,11,390
"2017_05_12","duna",2017,5,12,348
"2017_05_13","duna",2017,5,13,294
"2017_05_14","duna",2017,5,14,275
"2017_05_15","duna",2017,5,15,272
"2017_05_16","duna",2017,5,16,256
"2017_05_17","duna",2017,5,17,269
"2017_05_18","duna",2017,5,18,270
"2017_05_19","duna",2017,5,19,252
"2017_05_20","duna",2017,5,20,240
"2017_05_21","duna",2017,5,21,237
"2017_05_22","duna",2017,5,22,231
"2017_05_23","duna",2017,5,23,208
"2017_05_24","duna",2017,5,24,198
"2017_05_25","duna",2017,5,25,200
"2017_05_26","duna",2017,5,26,205
"2017_05_27","duna",2017,5,27,216
"2017_05_28","duna",2017,5,28,194
"2017_05_29","duna",2017,5,29,168
"2017_05_30","duna",2017,5,30,166
"2017_05_31","duna",2017,5,31,168
"2017_06_01","duna",2017,6,1,182
"2017_06_02","duna",2017,6,2,198
"2017_06_03","duna",2017,6,3,194
"2017_06_04","duna",2017,6,4,196
"2017_06_05","duna",2017,6,5,186
"2017_06_06","duna",2017,6,6,182
"2017_06_07","duna",2017,6,7,173
"2017_06_08","duna",2017,6,8,177
"2017_06_09","duna",2017,6,9,202
"2017_06_10","duna",2017,6,10,192
"2017_06_11","duna",2017,6,11,167
"2017_06_12","duna",2017,6,12,152
"2017_06_13","duna",2017,6,13,143
"2017_06_14","duna",2017,6,14,133
"2017_06_15","duna",2017,6,15,138
"2017_06_16","duna",2017,6,16,138
"2017_06_17","duna",2017,6,17,134
"2017_06_18","duna",2017,6,18,128
"2017_06_19","duna",2017,6,19,118
"2017_06_20","duna",2017,6,20,106
"2017_06_21","duna",2017,6,21,97
"2017_06_22","duna",2017,6,22,97
"2017_06_23","duna",2017,6,23,98
"2017_06_24","duna",2017,6,24,94
"2017_06_25","duna",2017,6,25,88
"2017_06_26","duna",2017,6,26,83
"2017_06_27","duna",2017,6,27,93
"2017_06_28","duna",2017,6,28,117
"2017_06_29","duna",2017,6,29,101
"2017_06_30","duna",2017,6,30,102
"2017_07_01","duna",2017,7,1,107
"2017_07_02","duna",2017,7,2,136
"2017_07_03","duna",2017,7,3,131
"2017_07_04","duna",2017,7,4,119
"2017_07_05","duna",2017,7,5,138
"2017_07_06","duna",2017,7,6,138
"2017_07_07","duna",2017,7,7,122
"2017_07_08","duna",2017,7,8,112
"2017_07_09","duna",2017,7,9,99
"2017_07_10","duna",2017,7,10,96
"2017_07_11","duna",2017,7,11,103
"2017_07_12","duna",2017,7,12,123
"2017_07_13","duna",2017,7,13,150
"2017_07_14","duna",2017,7,14,149
"2017_07_15","duna",2017,7,15,147
"2017_07_16","duna",2017,7,16,128
"2017_07_17","duna",2017,7,17,149
"2017_07_18","duna",2017,7,18,155
"2017_07_19","duna",2017,7,19,129
"2017_07_20","duna",2017,7,20,119
"2017_07_21","duna",2017,7,21,111
"2017_07_22","duna",2017,7,22,112
"2017_07_23","duna",2017,7,23,132
"2017_07_24","duna",2017,7,24,114
"2017_07_25","duna",2017,7,25,119
"2017_07_26","duna",2017,7,26,166
"2017_07_27","duna",2017,7,27,210
"2017_07_28","duna",2017,7,28,269
"2017_07_29","duna",2017,7,29,329
"2017_07_30","duna",2017,7,30,300
"2017_07_31","duna",2017,7,31,272
"2017_08_01","duna",2017,8,1,236
"2017_08_02","duna",2017,8,2,200
"2017_08_03","duna",2017,8,3,188
"2017_08_04","duna",2017,8,4,178
"2017_08_05","duna",2017,8,5,161
"2017_08_06","duna",2017,8,6,147
"2017_08_07","duna",2017,8,7,168
"2017_08_08","duna",2017,8,8,244
"2017_08_09","duna",2017,8,9,251
"2017_08_10","duna",2017,8,10,215
"2017_08_11","duna",2017,8,11,196
"2017_08_12","duna",2017,8,12,194
"2017_08_13","duna",2017,8,13,251
"2017_08_14","duna",2017,8,14,237
"2017_08_15","duna",2017,8,15,220
"2017_08_16","duna",2017,8,16,204
"2017_08_17","duna",2017,8,17,191
"2017_08_18","duna",2017,8,18,174
"2017_08_19","duna",2017,8,19,165
"2017_08_20","duna",2017,8,20,158
"2017_08_21","duna",2017,8,21,210
"2017_08_22","duna",2017,8,22,262
"2017_08_23","duna",2017,8,23,212
"2017_08_24","duna",2017,8,24,177
"2017_08_25","duna",2017,8,25,152
"2017_08_26","duna",2017,8,26,141
"2017_08_27","duna",2017,8,27,138
"2017_08_28","duna",2017,8,28,134
"2017_08_29","duna",2017,8,29,129
"2017_08_30","duna",2017,8,30,123
"2017_08_31","duna",2017,8,31,118
"2017_09_01","duna",2017,9,1,129
"2017_09_02","duna",2017,9,2,125
"2017_09_03","duna",2017,9,3,175
"2017_09_04","duna",2017,9,4,274
"2017_09_05","duna",2017,9,5,282
"2017_09_06","duna",2017,9,6,332
"2017_09_07","duna",2017,9,7,323
"2017_09_08","duna",2017,9,8,277
"2017_09_09","duna",2017,9,9,251
"2017_09_10","duna",2017,9,10,223
"2017_09_11","duna",2017,9,11,198
"2017_09_12","duna",2017,9,12,192
"2017_09_13","duna",2017,9,13,191
"2017_09_14","duna",2017,9,14,182
"2017_09_15","duna",2017,9,15,179
"2017_09_16","duna",2017,9,16,158
"2017_09_17","duna",2017,9,17,164
"2017_09_18","duna",2017,9,18,167
"2017_09_19","duna",2017,9,19,183
"2017_09_20","duna",2017,9,20,193
"2017_09_21","duna",2017,9,21,251
"2017_09_22","duna",2017,9,22,293
"2017_09_23","duna",2017,9,23,273
"2017_09_24","duna",2017,9,24,246
"2017_09_25","duna",2017,9,25,217
"2017_09_26","duna",2017,9,26,205
"2017_09_27","duna",2017,9,27,188
"2017_09_28","duna",2017,9,28,178
"2017_09_29","duna",2017,9,29,155
"2017_09_30","duna",2017,9,30,148
"2017_10_01","duna",2017,10,1,136
"2017_10_02","duna",2017,10,2,130
"2017_10_03","duna",2017,10,3,119
"2017_10_04","duna",2017,10,4,137
"2017_10_05","duna",2017,10,5,145
"2017_10_06","duna",2017,10,6,161
"2017_10_07","duna",2017,10,7,167
"2017_10_08","duna",2017,10,8,164
"2017_10_09","duna",2017,10,9,174
"2017_10_10","duna",2017,10,10,186
"2017_10_11","duna",2017,10,11,219
"2017_10_12","duna",2017,10,12,206
"2017_10_13","duna",2017,10,13,187
"2017_10_14","duna",2017,10,14,167
"2017_10_15","duna",2017,10,15,150
"2017_10_16","duna",2017,10,16,122
"2017_10_17","duna",2017,10,17,106
"2017_10_18","duna",2017,10,18,86
"2017_10_19","duna",2017,10,19,89
"2017_10_20","duna",2017,10,20,84
"2017_10_21","duna",2017,10,21,87
"2017_10_22","duna",2017,10,22,92
"2017_10_23","duna",2017,10,23,70
"2017_10_24","duna",2017,10,24,81
"2017_10_25","duna",2017,10,25,82
"2017_10_26","duna",2017,10,26,134
"2017_10_27","duna",2017,10,27,129
"2017_10_28","duna",2017,10,28,129
"2017_10_29","duna",2017,10,29,158
"2017_10_30","duna",2017,10,30,182
"2017_10_31","duna",2017,10,31,247
"2017_11_01","duna",2017,11,1,257
"2017_11_02","duna",2017,11,2,228
"2017_11_03","duna",2017,11,3,198
"2017_11_04","duna",2017,11,4,181
"2017_11_05","duna",2017,11,5,175
"2017_11_06","duna",2017,11,6,165
"2017_11_07","duna",2017,11,7,149
"2017_11_08","duna",2017,11,8,179
"2017_11_09","duna",2017,11,9,199
"2017_11_10","duna",2017,11,10,184
"2017_11_11","duna",2017,11,11,173
"2017_11_12","duna",2017,11,12,158
"2017_11_13","duna",2017,11,13,159
"2017_11_14","duna",2017,11,14,239
"2017_11_15","duna",2017,11,15,266
"2017_11_16","duna",2017,11,16,265
"2017_11_17","duna",2017,11,17,248
"2017_11_18","duna",2017,11,18,222
"2017_11_19","duna",2017,11,19,198
"2017_11_20","duna",2017,11,20,175
"2017_11_21","duna",2017,11,21,151
"2017_11_22","duna",2017,11,22,155
"2017_11_23","duna",2017,11,23,200
"2017_11_24","duna",2017,11,24,215
"2017_11_25","duna",2017,11,25,207
"2017_11_26","duna",2017,11,26,183
"2017_11_27","duna",2017,11,27,171
"2017_11_28","duna",2017,11,28,166
"2017_11_29","duna",2017,11,29,166
"2017_11_30","duna",2017,11,30,174
"2017_12_01","duna",2017,12,1,171
"2017_12_02","duna",2017,12,2,170
"2017_12_03","duna",2017,12,3,172
"2017_12_04","duna",2017,12,4,152
"2017_12_05","duna",2017,12,5,138
"2017_12_06","duna",2017,12,6,133
"2017_12_07","duna",2017,12,7,139
"2017_12_08","duna",2017,12,8,152
"2017_12_09","duna",2017,12,9,152
"2017_12_10","duna",2017,12,10,142
"2017_12_11","duna",2017,12,11,138
"2017_12_12","duna",2017,12,12,131
"2017_12_13","duna",2017,12,13,144
"2017_12_14","duna",2017,12,14,213
"2017_12_15","duna",2017,12,15,223
"2017_12_16","duna",2017,12,16,209
"2017_12_17","duna",2017,12,17,200
"2017_12_18","duna",2017,12,18,194
"2017_12_19","duna",2017,12,19,182
"2017_12_20","duna",2017,12,20,165
"2017_12_21","duna",2017,12,21,158
"2017_12_22","duna",2017,12,22,150
"2017_12_23","duna",2017,12,23,162
"2017_12_24","duna",2017,12,24,206
"2017_12_25","duna",2017,12,25,207
"2017_12_26","duna",2017,12,26,206
"2017_12_27","duna",2017,12,27,186
"2017_12_28","duna",2017,12,28,181
"2017_12_29","duna",2017,12,29,179
"2017_12_30","duna",2017,12,30,186
"2017_12_31","duna",2017,12,31,182
"2018_01_01","duna",2018,1,1,195
"2018_01_02","duna",2018,1,2,270
"2018_01_03","duna",2018,1,3,286
"2018_01_04","duna",2018,1,4,281
"2018_01_05","duna",2018,1,5,299
"2018_01_06","duna",2018,1,6,372
"2018_01_07","duna",2018,1,7,436
"2018_01_08","duna",2018,1,8,429
"2018_01_09","duna",2018,1,9,402
"2018_01_10","duna",2018,1,10,383
"2018_01_11","duna",2018,1,11,362
"2018_01_12","duna",2018,1,12,339
"2018_01_13","duna",2018,1,13,313
"2018_01_14","duna",2018,1,14,286
"2018_01_15","duna",2018,1,15,259
"2018_01_16","duna",2018,1,16,232
"2018_01_17","duna",2018,1,17,214
"2018_01_18","duna",2018,1,18,208
"2018_01_19","duna",2018,1,19,235
"2018_01_20","duna",2018,1,20,275
"2018_01_21","duna",2018,1,21,318
"2018_01_22","duna",2018,1,22,299
"2018_01_23","duna",2018,1,23,302
"2018_01_24","duna",2018,1,24,298
"2018_01_25","duna",2018,1,25,325
"2018_01_26","duna",2018,1,26,327
"2018_01_27","duna",2018,1,27,335
"2018_01_28","duna",2018,1,28,327
"2018_01_29","duna",2018,1,29,290
"2018_01_30","duna",2018,1,30,269
"2018_01_31","duna",2018,1,31,277
"2018_02_01","duna",2018,2,1,284
"2018_02_02","duna",2018,2,2,277
"2018_02_03","duna",2018,2,3,267
"2018_02_04","duna",2018,2,4,259
"2018_02_05","duna",2018,2,5,245
"2018_02_06","duna",2018,2,6,237
"2018_02_07","duna",2018,2,7,219
"2018_02_08","duna",2018,2,8,210
"2018_02_09","duna",2018,2,9,199
"2018_02_10","duna",2018,2,10,194
"2018_02_11","duna",2018,2,11,182
"2018_02_12","duna",2018,2,12,167
"2018_02_13","duna",2018,2,13,160
"2018_02_14","duna",2018,2,14,158
"2018_02_15","duna",2018,2,15,157
"2018_02_16","duna",2018,2,16,158
"2018_02_17","duna",2018,2,17,156
"2018_02_18","duna",2018,2,18,162
"2018_02_19","duna",2018,2,19,173
"2018_02_20","duna",2018,2,20,181
"2018_02_21","duna",2018,2,21,177
"2018_02_22","duna",2018,2,22,177
"2018_02_23","duna",2018,2,23,168
"2018_02_24","duna",2018,2,24,161
"2018_02_25","duna",2018,2,25,135
"2018_02_26","duna",2018,2,26,127
"2018_02_27","duna",2018,2,27,124
"2018_02_28","duna",2018,2,28,118
"2018_03_01","duna",2018,3,1,111
"2018_03_02","duna",2018,3,2,112
"2018_03_03","duna",2018,3,3,102
"2018_03_04","duna",2018,3,4,100
"2018_03_05","duna",2018,3,5,103
"2018_03_06","duna",2018,3,6,107
"2018_03_07","duna",2018,3,7,105
"2018_03_08","duna",2018,3,8,118
"2018_03_09","duna",2018,3,9,134
"2018_03_10","duna",2018,3,10,141
"2018_03_11","duna",2018,3,11,135
"2018_03_12","duna",2018,3,12,140
"2018_03_13","duna",2018,3,13,156
"2018_03_14","duna",2018,3,14,214
"2018_03_15","duna",2018,3,15,238
"2018_03_16","duna",2018,3,16,198
"2018_03_17","duna",2018,3,17,201
"2018_03_18","duna",2018,3,18,209
"2018_03_19","duna",2018,3,19,208
"2018_03_20","duna",2018,3,20,192
"2018_03_21","duna",2018,3,21,179
"2018_03_22","duna",2018,3,22,173
"2018_03_23","duna",2018,3,23,164
"2018_03_24","duna",2018,3,24,152
"2018_03_25","duna",2018,3,25,137
"2018_03_26","duna",2018,3,26,125
"2018_03_27","duna",2018,3,27,124
"2018_03_28","duna",2018,3,28,120
"2018_03_29","duna",2018,3,29,120
"2018_03_30","duna",2018,3,30,132
"2018_03_31","duna",2018,3,31,147
"2018_04_01","duna",2018,4,1,165
"2018_04_02","duna",2018,4,2,184
"2018_04_03","duna",2018,4,3,199
"2018_04_04","duna",2018,4,4,203
"2018_04_05","duna",2018,4,5,194
"2018_04_06","duna",2018,4,6,203
"2018_04_07","duna",2018,4,7,223
"2018_04_08","duna",2018,4,8,216
"2018_04_09","duna",2018,4,9,196
"2018_04_10","duna",2018,4,10,199
"2018_04_11","duna",2018,4,11,221
"2018_04_12","duna",2018,4,12,224
"2018_04_13","duna",2018,4,13,226
"2018_04_14","duna",2018,4,14,225
"2018_04_15","duna",2018,4,15,231
"2018_04_16","duna",2018,4,16,224
"2018_04_17","duna",2018,4,17,218
"2018_04_18","duna",2018,4,18,226
"2018_04_19","duna",2018,4,19,230
"2018_04_20","duna",2018,4,20,229
"2018_04_21","duna",2018,4,21,220
"2018_04_22","duna",2018,4,22,220
"2018_04_23","duna",2018,4,23,227
"2018_04_24","duna",2018,4,24,240
